decile	bin	mean_beta	mean_beta_a	n
D10	-380	1.18269475447195	1.15718438789507	450
D10	-350	2.05194394785102	1.97027625106899	458
D10	-320	2.02953637037674	1.98130912687695	435
D10	-300	2.12989991860351	2.1282260900934	479
D10	-270	1.14062628371986	1.1276980708228	460
D10	-260	1.369580548642	1.43324495388554	451
D10	-220	0.980668114384607	0.900597215459893	474
D10	-190	1.86457813731965	1.8845107942998	460
D10	-120	2.15169733266645	2.1001335245886	512
D10	-60	1.72170310414016	1.67129354211308	632
D10	-10	1.39720957910389	1.43431993312815	825
D10	10	1.59322734475645	1.60690588130384	894
D10	70	1.33827185482143	1.34759468549802	660
D10	130	1.43603512608746	1.31824483011015	559
D10	160	0.901267108393897	0.935055036717734	539
D10	240	1.37132301307656	1.44530633276579	591
D10	250	0.947808975822161	0.892791260826985	579
D10	270	1.30584364036552	1.14021062885376	580
D10	280	1.14046211702877	1.14620321783477	525
D10	300	1.66560451547087	1.69469317626106	511
D10	310	1.11837881600878	1.06109408265119	464
D10	320	1.73344725522788	1.69862648584169	488
D10	370	2.04312361009073	2.13092574481676	434
D10	460	3.71126339920152	3.6557652457744	420
D10	470	2.71549428066119	2.55957449206855	409
D10	490	2.20919286896676	2.52431693187268	411
D10	1190	49.7324758588063	50.2293355910491	366
D10	1200	52.1054833761587	51.8701372998993	366
D10	1220	51.0865232301984	51.5176093682837	331
D10	1270	50.4449911286002	51.2346007346311	376
D10	1340	51.6608474855173	51.5724758156588	348
D10	1400	57.4468453751022	57.2117473792988	367
D10	1500	55.0120106616735	54.785701353426	338
D10	1540	49.2109608765453	49.8115895787919	349
D10	1570	55.5685322040034	56.1275603054244	369
D10	1580	56.4591465041141	56.6988835715588	391
D10	1610	53.0010558067114	53.5582908331151	379
D10	1640	56.1621719261738	56.400055529297	333
D10	1650	56.5947456815662	57.1568815457512	389
D10	1700	57.6304761909606	58.3743577418139	349
D10	1710	53.7750391681892	54.0502691233776	402
D10	1770	56.784625458841	57.148745058261	377
D08	-3430	15.6342252095779	15.6230094946269	422
D08	-3390	13.0347029943897	13.0743207980543	379
D08	-3310	9.79327666267201	10.1018893128112	395
D08	-3300	14.5862126159763	14.5637932098868	362
D08	-3220	13.1880649661326	13.5090493209348	372
D08	-3200	12.238690160402	12.3291558910392	368
D08	-3170	17.9659471028555	17.5493942079403	375
D08	-2600	11.9247070679951	11.5328981120674	404
D08	-2560	10.1783072667851	10.0826865252701	417
D08	-2520	8.92974735029586	9.14367735728933	371
D08	-2480	10.3196115059628	10.4849173319455	367
D08	-2450	8.12915521364076	8.12524021286509	410
D08	-2430	10.5906992085082	10.8954311116752	407
D08	-2410	11.2880033838675	11.3893249035738	387
D08	-2390	10.7099845519853	10.4192225374515	437
D08	-2070	10.5280519768492	10.5276330827935	426
D08	-2040	10.4595163716541	10.6123111775907	400
D08	90	1.90723126931859	2.0218602000056	564
D08	190	1.31598218919188	1.27600956599917	523
D08	380	2.81821958900364	2.9143065086976	431
D08	460	4.48863790463534	4.66072287541057	401
D08	510	7.00996623853878	7.65837872689902	388
D08	520	9.02762635849788	8.74635082288733	382
D08	530	12.3808912072689	12.553482194386	371
D08	540	15.2060204195537	15.8118762180671	376
D08	570	22.9048286399651	23.3268852920534	323
D08	730	36.1604706996025	36.7816895552936	346
D08	870	48.6943570482869	49.0597197567109	349
D08	880	45.5849387680204	46.398506840078	355
D08	890	45.07145600248	44.852577192517	345
D08	1000	55.1677269947244	55.4567431039523	350
D08	1370	62.1275466316458	62.3017272262229	360
D08	1410	56.6547815140829	57.0050572329512	326
D08	1540	64.1922201190762	64.6648773881709	384
D08	1750	58.6081492694678	58.9296711711394	363
D08	1760	62.5546581929875	62.5974817410824	367
D08	1770	62.7992566049192	63.3394450568978	356
D08	1830	67.0565183549457	66.7520301413964	354
D08	1890	64.0997860031833	64.1037569879319	348
D08	1920	59.0678047771491	59.9253356632246	364
D08	1980	60.4702121772046	60.490565806735	342
D01	1140	4.94136610770458	5.03592385895145	323
D01	1120	2.76362837221629	2.88831890243561	338
D01	1080	4.17284182273997	4.3397570787082	315
D01	1050	3.26319225347296	3.4218216480544	317
D01	560	3.79218174757871	3.77250965971054	341
D01	140	1.8561953593	1.93884785273433	350
D01	130	2.31670348129953	2.46971230380811	423
D01	0	2.16581937455248	2.11931036737539	449
D01	-30	1.47512933931576	1.55319517245774	476
D01	-380	2.85518865217423	3.0153753960815	332
D01	-650	2.71310622822435	2.69837159469197	306
D01	-730	2.46554534777395	2.2001058030055	318
D01	-890	3.65313698256746	4.03141686288768	322
D01	-1900	5.08859776854853	4.91526565303444	289
D01	-1920	2.18923100348473	2.05789446416582	308
D01	-4030	4.82076809837922	4.83679597683654	254
D01	-4660	8.40430168577665	8.44880711414874	271
D01	-4680	8.32558728578182	8.58254027815654	290
D05	1880	58.9426640857553	58.9871362936747	315
D05	1730	61.1332235186058	61.6951603694658	310
D05	1720	54.2717975362729	54.4400396229444	340
D05	1620	60.4539479157336	60.2940237482769	327
D05	610	28.1322360456768	28.7706757087475	321
D05	350	4.31210844196907	4.21953331441266	382
D05	260	2.94863773480983	2.90587880254397	430
D05	40	2.03608888945556	1.97067894777585	532
D05	-130	1.00228380696399	0.993058069859821	464
D05	-700	6.4007150805418	6.85071935212523	403
D05	-920	8.02376548177913	8.04416832631377	372
D05	-1060	11.4991684526557	11.7238081339319	363
D05	-1260	11.5556031581856	11.7030771322336	370
D05	-1680	12.7072777608559	13.0144821150453	396
D05	-1850	8.65769621805786	8.72608871009948	343
D05	-1950	11.5271451260724	11.7306486822134	369
D05	-2060	13.2860230280534	13.2787897741439	368
D05	-2360	12.9129390371874	13.1250277117266	397
D05	-2630	17.017481973483	16.7569937741211	361
D05	-2640	16.9832469895786	16.9366525980813	378
D05	-3060	12.7939592707692	12.6156227270165	380
D05	-3210	16.5096737858759	16.4048336594335	342
D05	-3220	17.8109343191199	17.7199336188895	374
D05	-3390	17.8512770210996	17.6492260377514	369
D05	-3530	18.139278176682	18.1885005280997	339
D05	-4810	23.0610130010638	23.4081811013548	374
D05	-4840	20.9201227276317	21.1946217276767	346
D01	1510	4.73054063585603	4.87689749311951	313
D01	1500	4.84847307145798	4.88670558088202	290
D01	1460	5.75833784538942	5.89708761876261	310
D01	1440	7.68575024282305	7.59143742037053	321
D01	1400	4.12552595325239	4.0699708250394	289
D01	1260	5.82309796248878	5.82645517093194	318
D01	1180	4.16997664296407	3.97378354903559	296
D01	1110	4.52564106870963	4.42968384366289	303
D01	1090	6.56893687243821	6.42391846100373	300
D01	990	5.03687833858879	5.11441937022112	319
D01	950	4.08741661986195	4.66498105414202	315
D01	840	4.40521043618157	4.35917354000628	310
D01	670	3.01686416694922	3.26634057008719	310
D01	550	4.9210539204367	5.23425970602404	317
D01	520	2.95265302549804	2.78806686866026	333
D01	440	3.15587634117084	3.19155456811421	350
D01	410	2.28796617568885	2.58685125817264	378
D01	290	0.947232122606143	0.9990969854516	330
D01	250	1.5297507005662	1.52060813429572	318
D01	220	1.51500966884181	1.69742872314424	366
D01	180	1.77242668581692	1.72673406290849	387
D01	160	2.47235287124457	2.36812157989283	348
D01	110	2.24790626596543	2.34543039574687	383
D01	90	2.48717734349883	2.59216708240577	434
D01	-50	2.01582320364627	1.97891557318548	465
D01	-70	1.01946215000917	1.07437294602843	462
D01	-80	1.50807584295786	1.63075070426722	390
D01	-120	1.92675399963193	1.91856051408228	403
D01	-130	1.68005896671464	1.43256826809603	368
D01	-700	3.20718847352547	3.11048620979516	309
D01	-750	0.829258032711139	0.928882237256736	296
D01	-800	0.673742925168527	0.807285424184797	307
D01	-840	3.57681884567213	3.98853310398767	305
D01	-1180	3.02173910791455	2.98052023337137	291
D01	-1200	3.72830099431735	3.89092043041113	299
D01	-1210	4.45233238605764	4.5881081846496	299
D01	-1260	2.53512842334392	2.65518779757611	332
D01	-1780	4.47163383042653	4.21299205679105	308
D01	-1800	3.06015683789834	3.14793903156784	350
D01	-1810	3.28215404433113	3.39196167527785	343
D01	-3060	6.84437276704499	6.91091381892271	306
D01	-3160	6.1463668134721	6.44069174665782	263
D01	-3180	7.01346969278901	6.83258649699648	292
D01	-3220	5.46709501681225	5.67329218563257	289
D01	-3240	5.31401898840597	5.0421494704314	306
D01	-3250	6.27943383773113	6.78419785304822	289
D01	-4630	7.48347738289467	7.46613045080631	290
D01	-4640	6.44334140859403	6.51869755553079	270
D01	-4740	8.19223723354537	7.86189087467691	239
D01	-4770	9.40513201287652	9.76887242417934	266
D01	-4810	9.92600069232164	10.1215843210301	298
D01	-4860	6.80407868426572	7.09720188331287	274
D01	-4910	9.47192028251778	9.32511485312356	259
D06	1970	56.3707474872762	56.5359360856005	375
D06	1720	61.1379883086739	60.9388454482039	330
D06	1590	59.3393327324254	59.7947330255992	374
D06	1460	58.4244873568039	58.800186835583	353
D06	1450	55.0753307407096	55.5951698598124	366
D06	1310	57.2786699776265	57.5255272316876	336
D06	1230	54.5545099584653	54.7918339610881	350
D06	1220	59.2816766939921	59.3023368297552	327
D06	1170	60.9915752963372	61.2504946047489	356
D06	1120	56.2346784776743	56.2926708670917	375
D06	1110	57.6312034011676	57.7650528260914	386
D06	1100	55.2578710123936	55.6588899160718	377
D06	1010	59.4486330975534	60.0188098162649	356
D06	1000	51.7269130340063	52.5111009903255	398
D06	990	55.7776454212189	56.2419385153945	350
D06	960	57.1525138679353	57.0632221742812	335
D06	950	56.7862678619555	57.1459977725878	342
D06	940	52.3067891635695	52.2632339872443	357
D06	920	48.8356925374738	49.3131262831267	330
D06	840	44.8587742345709	44.7986390035487	335
D06	760	44.3294362985899	44.3850845503625	336
D06	470	5.08994654655164	5.5320488879348	413
D06	380	6.43226543801076	6.10445169000347	410
D06	300	2.16367956214572	2.22639226337542	424
D06	290	2.64059065785935	2.57239803218872	459
D06	230	2.42724951392875	2.38978991114697	499
D06	170	3.27311473980997	3.17660282943869	492
D06	120	2.33580351266493	2.12759389446166	499
D06	-140	2.69639085193579	2.58231751706044	471
D06	-160	2.4642580549204	2.50067681022001	405
D06	-240	2.35985285446028	2.36288874362183	428
D06	-280	2.18305196585126	2.47092808728723	444
D06	-320	2.38190698322275	2.39384707929239	420
D06	-400	3.45746556862289	3.14753488416989	371
D06	-410	3.5614638323128	3.76405188079114	446
D06	-860	11.4452358683041	11.5480127477906	367
D06	-870	9.77085613841969	9.97621632273466	422
D06	-1010	10.1761946055548	10.6014504621002	394
D06	-1040	11.5187104539956	11.3943859052619	403
D06	-1060	12.9642814447685	13.0124032539894	391
D06	-1080	11.577979930737	11.5302272467141	394
D06	-1410	11.8900698049184	12.1519101002923	372
D06	-1420	13.6943114977797	13.7177385200076	396
D06	-1440	11.6169209406119	11.9062588983026	396
D06	-1540	11.2330568338839	11.1326649424221	429
D06	-1600	12.673303608018	12.6017773542854	372
D06	-1630	11.9433197322116	12.3503464615313	357
D06	-1880	10.5364242138032	10.5140857646841	385
D06	-2050	11.763973689601	11.8921018509192	392
D06	-2060	12.0375172050665	12.2957640162927	375
D06	-2200	14.5926610606965	14.3711247963378	380
D06	-2560	13.3683566477232	13.0177467505521	399
D06	-2620	13.000898496983	12.8527881689949	398
D06	-2660	14.3265832475214	14.1169226335573	399
D06	-2670	14.9886546239488	15.192820264279	407
D06	-2830	15.7828427340722	15.9615158813957	367
D06	-2930	16.7440120461013	17.0868303693548	384
D06	-2940	15.7983467537661	15.7708818326664	372
D06	-2980	15.167402511346	15.3322234285914	389
D06	-3020	14.753241318185	14.3039683500433	335
D06	-3030	15.3114668927336	15.3356493009215	391
D06	-3150	15.0598450521615	15.1393730219155	358
D06	-3190	17.8120925350663	17.8674150112867	364
D06	-3200	12.786745224843	12.9985995888714	377
D06	-3210	16.058565025004	16.7270057900574	351
D06	-3220	16.9913066883535	16.9328506445823	359
D06	-3250	15.1159607453861	15.4520072453915	348
D06	-3280	16.7715795707284	16.9850352646158	370
D06	-3290	15.7394554035522	15.8474101106594	343
D06	-3310	13.3038085011475	13.792949103318	328
D06	-3330	17.0192447100327	16.8875721623314	348
D06	-3340	17.3354729880016	17.4531222095082	327
D06	-3410	16.2863721691078	16.46451978587	357
D06	-3420	18.7541818431416	18.728724478416	321
D06	-3460	16.8968508851519	16.7267804201865	367
D06	-3520	17.2903067723138	17.6539071708458	325
D06	-3580	16.9216753909476	17.1363455187826	342
D06	-3640	15.7430373305447	16.2107404132153	343
D06	-3670	17.6708349835189	17.9426497026653	351
D06	-3690	18.193604642168	18.4199182912015	374
D06	-3740	16.3533224023318	16.5632193287316	376
D06	-3810	16.8000014955843	16.5682482619958	387
D06	-3830	18.8269226544251	18.9692660392156	342
D06	-4050	20.2150173344002	20.3201369857496	356
D06	-4110	16.5868362047403	16.4353627557148	340
D06	-4380	20.7241036458731	20.1504117755493	345
D06	-4910	22.2713093374681	22.5041333268333	377
D06	-4980	18.801180186705	19.2365249549289	342
D06	-4990	23.29178432396	23.2666842130957	338
D06	260	2.52392367412441	2.4814883264539	474
D06	40	1.80851935293436	1.80871936564629	544
D06	-1090	11.4331875241789	11.4125310211835	383
D06	-1230	12.1889527900831	12.1988067236867	391
D06	-1260	15.5053646386248	15.4750500953319	443
D06	-1290	10.0246348884309	9.97842194236396	419
D06	-1320	8.52921853421221	8.99774851242689	376
D06	-1350	11.4835512897994	11.538194170604	362
D06	-1380	14.1390915780945	14.2372421484943	391
D09	1750	63.537410173891	63.397102406772	364
D09	1600	55.1505369295332	55.3670849528367	345
D09	1410	62.0935382801984	62.3650192364351	389
D09	1270	55.8004853938971	55.9402682297154	335
D09	1150	53.2075365533688	53.4886137296044	352
D09	950	46.9935249864439	48.0867161445226	387
D09	580	20.9763547745377	20.6480724960213	390
D09	550	14.2042449707468	13.9765553677089	400
D09	430	2.97591906994334	2.93697153493364	413
D09	410	2.77622858222083	2.44127375461809	435
D09	390	3.3897212000183	3.52732780082527	440
D09	340	1.60886025083324	1.51205731275966	411
D09	260	2.65098430895731	2.7037701776505	539
D09	240	2.25782638787349	2.21458850002149	561
D09	230	3.34822449365839	3.44472043812601	551
D09	220	1.43272351768157	1.4760860552847	610
D09	150	1.37799204185556	1.43382007462179	536
D09	140	1.87253691735621	1.88305259356067	519
D09	30	2.21280962022174	2.15421807239944	703
D09	-100	1.0479217231377	1.04671614600449	537
D09	-190	1.25423080551009	1.51539475335617	486
D09	-230	3.34535383484427	3.37380337254654	477
D09	-240	2.44821286925974	2.51203335002402	500
D09	-350	2.87451193524941	2.7539703184747	447
D09	-360	2.73082894133304	2.76880601347457	434
D09	-620	4.84550157501321	4.77628202455493	445
D09	-730	7.40272824964621	6.95982242437307	430
D09	-800	7.17373829292731	6.87774264848297	468
D09	-960	7.88689133590004	7.59945408817134	423
D09	-1050	8.28680108588421	8.01842873655374	438
D09	-1060	5.88626985678267	5.83532982184091	429
D09	-1130	7.46340032338711	7.51053057660863	418
D09	-1140	7.66856924222105	7.6310476710629	457
D09	-1190	7.59023644165463	7.51565134413157	439
D09	-1200	8.9374762971071	9.01694993475865	409
D09	-1230	9.05667365267588	9.3041102512589	420
D09	-1300	9.9202066186974	9.96237683274459	385
D09	-1310	10.1516943249675	10.0448786564741	414
D09	-1320	9.23175120606299	9.03041098849341	428
D09	-1420	8.27858443374005	8.40255460876679	420
D09	-1480	7.77283089276974	8.09927991028473	433
D09	-1510	7.26018221116918	7.41592680071948	440
D09	-1520	9.26581607503824	8.91675041112039	387
D09	-1670	10.0239754999422	10.0969665964128	429
D09	-1780	10.9803402249845	11.4118991239078	404
D09	-1850	9.8275291115995	10.0352066680448	402
D09	-1880	9.83941009554993	9.58503656298027	409
D09	-1930	9.23619408272575	9.50543229113104	394
D09	-2000	9.40894460273137	9.29953465105198	402
D09	-2100	10.1329907101897	10.1626011502264	418
D09	-2120	7.75905654283648	7.65551166589469	458
D09	-2140	7.62003274003653	7.83798270577036	411
D09	-2170	8.6609129239305	9.17494011232601	413
D09	-2210	10.3190378577076	10.5391906339015	405
D09	-2250	10.6006977118398	11.132920625178	408
D09	-2270	9.79695048937833	9.83878580834411	372
D09	-2300	8.1320159487887	8.63697657294389	383
D09	-2320	9.35375720226695	9.35260333394349	419
D09	-2350	12.4682224514012	12.2567873086316	420
D09	-2390	11.8662380707468	11.712358862435	420
D09	-2410	8.15421634028755	8.2476308666913	400
D09	-2450	9.73992413783259	9.89219843522207	433
D09	-2470	8.48028068631513	8.75071464491288	397
D09	-2820	12.0711138958459	12.0751730215266	406
D09	-2900	10.4955010143484	10.4111355319945	397
D09	-3070	12.8025159817477	12.6636326695941	401
D09	-3110	15.671774922242	15.833453082267	364
D09	-3130	9.6252697356822	10.0280412452854	422
D09	-3140	13.4249965144041	14.2370453089325	381
D09	-3300	11.4902450422925	11.4951856274749	368
D09	-3370	11.4126769715558	11.2079022159226	395
D09	-3480	9.94694099479308	9.89253797575939	402
D09	-3570	14.4735227136468	14.7371973469367	390
D09	-3640	13.9028970719107	14.069944839773	391
D09	-3650	13.5997720754018	13.7146506846345	394
D09	-3690	13.4526687492049	13.4540759031443	415
D09	-3740	12.6225041751852	12.4594544609024	376
D09	-3870	14.0487856934114	14.1791919062678	387
D09	-3920	10.7812366266262	10.8745494976367	400
D09	-3940	11.3202448472319	11.7931127574353	373
D09	-3960	14.2496091367028	14.4902542199326	414
D09	-4190	15.1698420609433	15.5445849508948	406
D09	-4220	17.5964647127399	17.7858603690536	389
D09	-4230	17.284276868112	17.1182420594483	410
D09	-4240	19.0368418751246	18.7023505785782	384
D09	-4280	14.3876298372359	14.543269757899	399
D09	-4290	16.0555464299181	16.0045210156877	377
D09	-4330	14.8212621684265	14.7212033015921	358
D09	-4350	16.2365218931872	16.7296484414419	362
D06	-3000	17.4809763334845	17.6835870167858	410
D06	-3050	16.3095796174745	16.3205959843476	370
D06	-3070	14.5245525419856	14.6393395418466	359
D06	-3090	14.0784871793936	14.1675602340758	369
D06	-3110	12.3200937158203	12.3463742029044	388
D06	-3140	15.8946902913928	15.7722797608661	386
D06	-3160	14.6653807147582	14.5420164037313	382
D06	-3180	14.1555888704272	13.977117933252	367
D06	-3260	19.3735682915994	19.2737634052165	364
D06	-3270	16.3548376344696	16.8107982532903	365
D06	-3350	16.577114536936	16.3528788371345	352
D06	-3490	17.322566077533	17.3419722465356	355
D06	-3510	15.7923060511263	16.4318125133401	362
