motif_id	motif_name	tf_class	methyl_sens	odds_ratio	pvalue	n_dmr_hits	n_total_hits	fdr	direction
MA1113.3	PBX2	TALE-type homeo domain factors	Unknown	166.728562088778	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187581357621579	96	17245	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000335723796426531	Hypo
MA2142.1	nhr-142	RXR-related receptors (NR2)	Unknown	185.303221027838	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002802137119757	93	14691	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500854430066802	Hypo
MA0452.3	Kr	More than 3 adjacent zinc fingers	Unknown	165.896370821075	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000305294677762443	96	17333	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544969005389839	Hypo
MA1531.2	NR1D1	Thyroid hormone receptor-related factors (NR1)	Unknown	178.49859218438	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000357626532754972	94	15574	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000637548871220252	Hypo
MA0814.3	TFAP2C	AP-2	Unknown	165.071032245774	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000495642059248687	96	17421	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000882437234897662	Hypo
MA1462.2	vfl	More than 3 adjacent zinc fingers	Unknown	170.219717376728	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000578937999044567	95	16535	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102939106357533	Hypo
MA2273.1	Sox102F	SOX-related factors	LittleEffect	177.502841189209	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062494872846056	94	15667	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110975250086478	Hypo
MA0088.2	ZNF143	More than 3 adjacent zinc fingers	Unknown	164.113709005712	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000871226461848988	96	17524	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154506567843532	Hypo
MA2199.1	bowl	More than 3 adjacent zinc fingers	Unknown	154.963428116436	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000988437396693416	97	18946	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000175065245032046	Hypo
MA0787.1	POU3F2	POU domain factors	MethylPlus	159.934437225587	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105031370182122	96	17986	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185782761283183	Hypo
MA2254.1	lz	Runt-related factors	Unknown	159.828365114075	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111950762599457	96	17998	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197765160389702	Hypo
MA0627.3	POU2F3	POU domain factors	Unknown	177.696006233166	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013209665354495	93	15314	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233051349907023	Hypo
MA1719.2	ZNF816	More than 3 adjacent zinc fingers	Unknown	140.239740347132	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000178015197069127	100	22206	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313656789661256	Hypo
MA1438.2	atf-7	Jun-related	Unknown	164.202895955017	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019115436023411	95	17157	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000336372401342193	Hypo
MA0859.2	Rarg	Thyroid hormone receptor-related factors (NR1)	Unknown	149.307392353205	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259340688503577	98	20151	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000455770345473383	Hypo
MA0047.4	FOXA2	FOX	MethylMinus	162.895298615079	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000412631645374552	95	17297	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724232346649665	Hypo
MA0507.3	POU2F2	POU domain factors	Unknown	162.784021689353	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440635315498272	95	17309	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000772387773112801	Hypo
MA0145.2	Tfcp2l1	CP2-related factors	Unknown	152.267379046034	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000630916863438268	97	19313	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110450998457959	Hypo
MA0511.2	RUNX2	Runt-related factors	LittleEffect	156.38874197326	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000902284347116484	96	18395	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157754978276335	Hypo
MA1642.2	NEUROG2	Tal-related	Unknown	133.97976186895	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117786199850122	101	23771	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205672825892137	Hypo
MA0462.3	BATF::JUN	B-ATF-related factors	MethylMinus	151.253093444883	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127397596635694	97	19454	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220757667452691	Hypo
MA0835.3	BATF3	B-ATF-related factors	Unknown	151.253093444883	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127397596635694	97	19454	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220757667452691	Hypo
MA1448.1	fos-1	Fos-related	Unknown	151.253093444883	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127397596635694	97	19454	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220757667452691	Hypo
